block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070024002003,78,44007002400,02908,440070024002,Elmhurst
440070024002004,23,44007002400,02908,440070024002,Elmhurst
440070024002005,19,44007002400,02908,440070024002,Elmhurst
440070024002006,17,44007002400,02908,440070024002,Elmhurst
440070024002007,28,44007002400,02908,440070024002,Elmhurst
440070024002008,24,44007002400,02908,440070024002,Elmhurst
440070024002009,90,44007002400,02908,440070024002,Elmhurst
440070024002010,100,44007002400,02908,440070024002,Elmhurst
440070024002011,22,44007002400,02908,440070024002,Elmhurst
440070024002012,29,44007002400,02908,440070024002,Elmhurst
440070024002013,130,44007002400,02908,440070024002,Elmhurst
440070024002014,27,44007002400,02908,440070024002,Elmhurst
440070024002015,68,44007002400,02908,440070024002,Elmhurst
440070024002016,44,44007002400,02908,440070024002,Elmhurst
440070024002017,68,44007002400,02908,440070024002,Elmhurst
440070024002018,18,44007002400,02908,440070024002,Elmhurst
440070024003000,83,44007002400,02908,440070024003,Elmhurst
440070024003001,41,44007002400,02908,440070024003,Elmhurst
440070024003002,138,44007002400,02908,440070024003,Elmhurst
440070024003003,95,44007002400,02908,440070024003,Elmhurst
440070024003004,90,44007002400,02908,440070024003,Elmhurst
440070024003005,59,44007002400,02908,440070024003,Elmhurst
440070024003006,44,44007002400,02908,440070024003,Elmhurst
440070024003007,56,44007002400,02908,440070024003,Elmhurst
440070024003008,57,44007002400,02908,440070024003,Elmhurst
440070024003009,39,44007002400,02908,440070024003,Elmhurst
440070024003010,55,44007002400,02908,440070024003,Elmhurst
440070024003011,98,44007002400,02908,440070024003,Elmhurst
440070024003012,50,44007002400,02908,440070024003,Elmhurst
440070024003013,65,44007002400,02908,440070024003,Elmhurst
440070024003014,49,44007002400,02908,440070024003,Elmhurst
440070024003015,49,44007002400,02908,440070024003,Elmhurst
440070024003016,43,44007002400,02908,440070024003,Elmhurst
440070024003017,10,44007002400,02908,440070024003,Elmhurst
440070024003018,45,44007002400,02908,440070024003,Elmhurst
440070024003019,15,44007002400,02908,440070024003,Elmhurst
440070024003020,0,44007002400,02908,440070024003,Elmhurst
440070024004000,26,44007002400,02904,440070024004,Elmhurst
440070024004001,43,44007002400,02904,440070024004,Elmhurst
440070024004002,6,44007002400,02904,440070024004,Elmhurst
440070024004003,41,44007002400,02904,440070024004,Elmhurst
440070024004004,33,44007002400,02904,440070024004,Elmhurst
440070024004005,83,44007002400,02904,440070024004,Elmhurst
440070024004006,26,44007002400,02904,440070024004,Elmhurst
440070024004007,100,44007002400,02908,440070024004,Elmhurst
440070024004008,6,44007002400,02908,440070024004,Elmhurst
440070024004009,40,44007002400,02904,440070024004,Elmhurst
440070024004010,32,44007002400,02908,440070024004,Elmhurst
440070024004011,55,44007002400,02908,440070024004,Elmhurst
440070024004012,53,44007002400,02908,440070024004,Elmhurst
440070024004013,86,44007002400,02908,440070024004,Elmhurst
440070024004014,58,44007002400,02908,440070024004,Elmhurst
440070024004015,23,44007002400,02908,440070024004,Elmhurst
440070024004016,0,44007002400,02908,440070024004,Elmhurst
440070024006000,224,44007002400,02908,440070024006,Elmhurst
440070024006001,29,44007002400,02908,440070024006,Elmhurst
440070024006002,43,44007002400,02908,440070024006,Elmhurst
440070024006003,52,44007002400,02908,440070024006,Elmhurst
440070024006004,180,44007002400,02908,440070024006,Elmhurst
440070024006005,56,44007002400,02908,440070024006,Elmhurst
440070024006006,71,44007002400,02908,440070024006,Elmhurst
440070024006007,38,44007002400,02908,440070024006,Elmhurst
440070024006008,44,44007002400,02908,440070024006,Elmhurst
440070024006017,0,44007002400,02908,440070024006,Elmhurst
440070002001000,94,44007000200,02907,440070002001,Elmwood
440070002001001,164,44007000200,02907,440070002001,Elmwood
440070002001002,123,44007000200,02907,440070002001,Elmwood
440070002001003,200,44007000200,02907,440070002001,Elmwood
440070002001004,132,44007000200,02907,440070002001,Elmwood
440070002001005,137,44007000200,02907,440070002001,Elmwood
440070002001006,141,44007000200,02907,440070002001,Elmwood
440070002001007,80,44007000200,02907,440070002001,Elmwood
440070002001008,82,44007000200,02907,440070002001,Elmwood
440070002001009,156,44007000200,02907,440070002001,Elmwood
440070002001010,105,44007000200,02907,440070002001,Elmwood
440070002001011,132,44007000200,02907,440070002001,Elmwood
440070002001012,0,44007000200,02907,440070002001,Elmwood
440070002001013,0,44007000200,02907,440070002001,Elmwood
440070002001014,0,44007000200,02907,440070002001,Elmwood
440070002001015,0,44007000200,02907,440070002001,Elmwood
440070002001016,0,44007000200,02907,440070002001,Elmwood
440070002002000,160,44007000200,02907,440070002002,Elmwood
440070002002001,107,44007000200,02907,440070002002,Elmwood
440070002002002,70,44007000200,02907,440070002002,Elmwood
440070002002003,91,44007000200,02907,440070002002,Elmwood
440070002002004,79,44007000200,02907,440070002002,Elmwood
440070002002005,123,44007000200,02907,440070002002,Elmwood
440070002002006,121,44007000200,02907,440070002002,Elmwood
440070002002007,0,44007000200,02907,440070002002,Elmwood
440070002002008,102,44007000200,02907,440070002002,Elmwood
440070002002009,0,44007000200,02907,440070002002,Elmwood
440070002002010,0,44007000200,02907,440070002002,Elmwood
440070002002011,0,44007000200,02907,440070002002,Elmwood
440070002002012,0,44007000200,02907,440070002002,Elmwood
440070002003000,104,44007000200,02907,440070002003,Elmwood
440070002003001,142,44007000200,02907,440070002003,Elmwood
440070002003002,140,44007000200,02907,440070002003,Elmwood
440070002003003,109,44007000200,02907,440070002003,Elmwood
440070002003004,125,44007000200,02907,440070002003,Elmwood
440070002003005,142,44007000200,02907,440070002003,Elmwood
440070002003006,87,44007000200,02907,440070002003,Elmwood
440070002003007,91,44007000200,02907,440070002003,Elmwood
440070002003008,26,44007000200,02907,440070002003,Elmwood
440070002003009,84,44007000200,02907,440070002003,Elmwood
440070002004000,48,44007000200,02907,440070002004,Elmwood
440070002004001,132,44007000200,02907,440070002004,Elmwood
440070002004002,143,44007000200,02907,440070002004,Elmwood
440070002004003,64,44007000200,02907,440070002004,Elmwood
440070002004004,86,44007000200,02907,440070002004,Elmwood
440070002004005,145,44007000200,02907,440070002004,Elmwood
440070002004006,184,44007000200,02907,440070002004,Elmwood
440070002004007,180,44007000200,02907,440070002004,Elmwood
440070002004008,124,44007000200,02907,440070002004,Elmwood
440070002004009,181,44007000200,02907,440070002004,Elmwood
440070002005000,137,44007000200,02907,440070002005,Elmwood
440070002005001,142,44007000200,02907,440070002005,Elmwood
440070002005002,98,44007000200,02907,440070002005,Elmwood
440070002005003,196,44007000200,02907,440070002005,Elmwood
440070002005004,0,44007000200,02907,440070002005,Elmwood
440070002005005,62,44007000200,02907,440070002005,Elmwood
440070002005006,131,44007000200,02907,440070002005,Elmwood
440070002005007,0,44007000200,02907,440070002005,Elmwood
440070002005008,158,44007000200,02907,440070002005,Elmwood
440070002005009,137,44007000200,02907,440070002005,Elmwood
440070002005010,81,44007000200,02907,440070002005,Elmwood
440070002005011,188,44007000200,02907,440070002005,Elmwood
440070002005012,0,44007000200,02907,440070002005,Elmwood
440070002005013,177,44007000200,02907,440070002005,Elmwood
440070002005014,0,44007000200,02907,440070002005,Elmwood
440070002005015,51,44007000200,02907,440070002005,Elmwood
440070002005016,0,44007000200,02907,440070002005,Elmwood
440070002005017,51,44007000200,02907,440070002005,Elmwood
440070002005018,0,44007000200,02907,440070002005,Elmwood
440070002005019,0,44007000200,02907,440070002005,Elmwood
440070002005020,107,44007000200,02907,440070002005,Elmwood
440070002005021,0,44007000200,02907,440070002005,Elmwood
440070002005022,0,44007000200,02907,440070002005,Elmwood
440070002005023,0,44007000200,02907,440070002005,Elmwood
440070002005024,0,44007000200,02907,440070002005,Elmwood
440070002005025,0,44007000200,02907,440070002005,Elmwood
440070003001001,23,44007000300,02907,440070003001,Elmwood
440070003001002,0,44007000300,02907,440070003001,Elmwood
440070003001003,239,44007000300,02907,440070003001,Elmwood
440070003001004,134,44007000300,02907,440070003001,Elmwood
440070003001005,221,44007000300,02907,440070003001,Elmwood
440070003001006,57,44007000300,02907,440070003001,Elmwood
440070003002000,14,44007000300,02907,440070003002,Elmwood
440070003002001,91,44007000300,02907,440070003002,Elmwood
440070003002002,141,44007000300,02907,440070003002,Elmwood
440070003002003,136,44007000300,02907,440070003002,Elmwood
440070003002004,124,44007000300,02907,440070003002,Elmwood
440070003002005,183,44007000300,02907,440070003002,Elmwood
440070003002006,103,44007000300,02907,440070003002,Elmwood
440070003002007,92,44007000300,02907,440070003002,Elmwood
440070003002008,221,44007000300,02907,440070003002,Elmwood
440070003002009,103,44007000300,02907,440070003002,Elmwood
440070003003000,107,44007000300,02907,440070003003,Elmwood
440070003003001,117,44007000300,02907,440070003003,Elmwood
440070003003002,113,44007000300,02907,440070003003,Elmwood
440070003003003,178,44007000300,02907,440070003003,Elmwood
440070003003004,155,44007000300,02907,440070003003,Elmwood
440070003003005,245,44007000300,02907,440070003003,Elmwood
440070003003006,9,44007000300,02907,440070003003,Elmwood
440070003003007,0,44007000300,02907,440070003003,Elmwood
440070003004000,88,44007000300,02907,440070003004,Elmwood
440070003004001,0,44007000300,02907,440070003004,Elmwood
440070003004002,87,44007000300,02907,440070003004,Elmwood
440070003004003,170,44007000300,02907,440070003004,Elmwood
440070003004004,54,44007000300,02907,440070003004,Elmwood
440070003004005,116,44007000300,02907,440070003004,Elmwood
440070003004006,165,44007000300,02907,440070003004,Elmwood
440070003004007,142,44007000300,02907,440070003004,Elmwood
440070003004008,132,44007000300,02907,440070003004,Elmwood
440070003004009,153,44007000300,02907,440070003004,Elmwood
440070003004010,125,44007000300,02907,440070003004,Elmwood
440070003004011,175,44007000300,02907,440070003004,Elmwood
440070003004012,38,44007000300,02907,440070003004,Elmwood
440070003004013,52,44007000300,02907,440070003004,Elmwood
440070003006010,0,44007000300,02907,440070003006,Elmwood
440070003006013,0,44007000300,02907,440070003006,Elmwood
440070003006014,0,44007000300,02907,440070003006,Elmwood
440070003006015,0,44007000300,02907,440070003006,Elmwood
440070012001007,0,44007001200,02907,440070012001,Elmwood
440070012001011,0,44007001200,02907,440070012001,Elmwood
440070008001059,0,44007000800,02903,440070008001,Federal Hill
440070008001062,0,44007000800,02903,440070008001,Federal Hill
440070008001087,0,44007000800,02903,440070008001,Federal Hill
440070008002006,0,44007000800,02903,440070008002,Federal Hill
440070009001000,0,44007000900,02903,440070009001,Federal Hill
440070009001001,0,44007000900,02903,440070009001,Federal Hill
440070009001002,0,44007000900,02903,440070009001,Federal Hill
440070009001003,0,44007000900,02903,440070009001,Federal Hill
440070009001004,0,44007000900,02903,440070009001,Federal Hill
440070009001005,0,44007000900,02903,440070009001,Federal Hill
440070009001006,0,44007000900,02903,440070009001,Federal Hill
440070009001007,0,44007000900,02903,440070009001,Federal Hill
440070009001008,5,44007000900,02903,440070009001,Federal Hill
440070009001009,250,44007000900,02903,440070009001,Federal Hill
440070009001010,0,44007000900,02903,440070009001,Federal Hill
440070009001011,0,44007000900,02903,440070009001,Federal Hill
440070009001012,0,44007000900,02903,440070009001,Federal Hill
440070009001013,16,44007000900,02903,440070009001,Federal Hill
440070009001014,18,44007000900,02903,440070009001,Federal Hill
440070009001015,22,44007000900,02903,440070009001,Federal Hill
440070009001016,0,44007000900,02903,440070009001,Federal Hill
440070009001017,0,44007000900,02903,440070009001,Federal Hill
440070009001019,23,44007000900,02903,440070009001,Federal Hill
440070009001020,4,44007000900,02909,440070009001,Federal Hill
440070009001021,22,44007000900,02909,440070009001,Federal Hill
440070009001022,50,44007000900,02909,440070009001,Federal Hill
440070009001023,8,44007000900,02909,440070009001,Federal Hill
440070009001024,14,44007000900,02903,440070009001,Federal Hill
440070009001025,20,44007000900,02903,440070009001,Federal Hill
440070009001026,5,44007000900,02903,440070009001,Federal Hill
440070009001027,7,44007000900,02903,440070009001,Federal Hill
440070009001028,26,44007000900,02909,440070009001,Federal Hill
440070009001029,17,44007000900,02909,440070009001,Federal Hill
440070009001030,37,44007000900,02909,440070009001,Federal Hill
440070009001031,47,44007000900,02909,440070009001,Federal Hill
440070009001032,26,44007000900,02903,440070009001,Federal Hill
440070009001033,66,44007000900,02903,440070009001,Federal Hill
440070009001034,0,44007000900,02903,440070009001,Federal Hill
440070009001035,32,44007000900,02903,440070009001,Federal Hill
440070009001036,7,44007000900,02903,440070009001,Federal Hill
440070009001037,24,44007000900,02903,440070009001,Federal Hill
440070009001038,67,44007000900,02903,440070009001,Federal Hill
440070009001039,8,44007000900,02903,440070009001,Federal Hill
440070009001040,0,44007000900,02903,440070009001,Federal Hill
440070009001041,0,44007000900,02903,440070009001,Federal Hill
440070009001042,0,44007000900,02903,440070009001,Federal Hill
440070009001043,28,44007000900,02903,440070009001,Federal Hill
440070009001044,35,44007000900,02903,440070009001,Federal Hill
440070009001045,9,44007000900,02903,440070009001,Federal Hill
440070009001046,76,44007000900,02903,440070009001,Federal Hill
440070009001047,0,44007000900,02903,440070009001,Federal Hill
440070009001048,0,44007000900,02903,440070009001,Federal Hill
440070009001049,4,44007000900,02903,440070009001,Federal Hill
440070009001050,12,44007000900,02903,440070009001,Federal Hill
440070009001051,7,44007000900,02903,440070009001,Federal Hill
440070009001052,51,44007000900,02903,440070009001,Federal Hill
440070009001053,61,44007000900,02903,440070009001,Federal Hill
440070009001054,0,44007000900,02903,440070009001,Federal Hill
440070009001055,250,44007000900,02903,440070009001,Federal Hill
440070009001056,0,44007000900,02903,440070009001,Federal Hill
440070009001057,0,44007000900,02903,440070009001,Federal Hill
440070009002000,10,44007000900,02903,440070009002,Federal Hill
440070009002001,156,44007000900,02903,440070009002,Federal Hill
440070009002002,116,44007000900,02903,440070009002,Federal Hill
440070009002003,62,44007000900,02909,440070009002,Federal Hill
440070009002004,66,44007000900,02909,440070009002,Federal Hill
440070009002005,88,44007000900,02909,440070009002,Federal Hill
440070009002006,138,44007000900,02909,440070009002,Federal Hill
440070009002007,138,44007000900,02909,440070009002,Federal Hill
440070009002008,82,44007000900,02909,440070009002,Federal Hill
440070009002009,107,44007000900,02903,440070009002,Federal Hill
440070010001000,98,44007001000,02909,440070010001,Federal Hill
440070010001001,152,44007001000,02909,440070010001,Federal Hill
440070010001002,110,44007001000,02909,440070010001,Federal Hill
440070010001003,90,44007001000,02909,440070010001,Federal Hill
440070010001004,81,44007001000,02909,440070010001,Federal Hill
440070010001005,16,44007001000,02909,440070010001,Federal Hill
440070010001006,34,44007001000,02909,440070010001,Federal Hill
440070010001007,13,44007001000,02909,440070010001,Federal Hill
440070010001008,61,44007001000,02909,440070010001,Federal Hill
440070010001009,43,44007001000,02909,440070010001,Federal Hill
440070010001010,109,44007001000,02909,440070010001,Federal Hill
440070010001011,65,44007001000,02909,440070010001,Federal Hill
440070010001012,42,44007001000,02909,440070010001,Federal Hill
440070010001013,66,44007001000,02909,440070010001,Federal Hill
440070010001014,51,44007001000,02909,440070010001,Federal Hill
440070010001015,71,44007001000,02909,440070010001,Federal Hill
440070010001016,55,44007001000,02909,440070010001,Federal Hill
440070010001017,89,44007001000,02909,440070010001,Federal Hill
440070010002000,0,44007001000,02909,440070010002,Federal Hill
440070010002001,169,44007001000,02909,440070010002,Federal Hill
440070010002002,101,44007001000,02909,440070010002,Federal Hill
440070010002003,74,44007001000,02909,440070010002,Federal Hill
440070010002008,38,44007001000,02909,440070010002,Federal Hill
440070010002009,248,44007001000,02909,440070010002,Federal Hill
440070010002010,0,44007001000,02909,440070010002,Federal Hill
440070010002011,132,44007001000,02909,440070010002,Federal Hill
440070010002012,59,44007001000,02909,440070010002,Federal Hill
440070010002013,0,44007001000,02909,440070010002,Federal Hill
440070010002014,0,44007001000,02909,440070010002,Federal Hill
440070010002018,0,44007001000,02909,440070010002,Federal Hill
440070010002020,0,44007001000,02909,440070010002,Federal Hill
440070010002021,209,44007001000,02909,440070010002,Federal Hill
440070010002022,54,44007001000,02909,440070010002,Federal Hill
440070010002023,125,44007001000,02909,440070010002,Federal Hill
440070010002024,0,44007001000,02909,440070010002,Federal Hill
440070011001000,0,44007001100,02903,440070011001,Federal Hill
440070011001001,0,44007001100,02903,440070011001,Federal Hill
440070011001002,0,44007001100,02903,440070011001,Federal Hill
440070011001003,0,44007001100,02903,440070011001,Federal Hill
440070011001004,6,44007001100,02903,440070011001,Federal Hill
440070011001005,65,44007001100,02903,440070011001,Federal Hill
440070011001006,147,44007001100,02903,440070011001,Federal Hill
440070011001007,106,44007001100,02903,440070011001,Federal Hill
440070011001008,30,44007001100,02903,440070011001,Federal Hill
440070011001009,51,44007001100,02903,440070011001,Federal Hill
440070011001010,178,44007001100,02903,440070011001,Federal Hill
440070011001011,91,44007001100,02909,440070011001,Federal Hill
440070011001012,101,44007001100,02909,440070011001,Federal Hill
440070011001013,70,44007001100,02909,440070011001,Federal Hill
440070011001014,32,44007001100,02909,440070011001,Federal Hill
440070011001015,30,44007001100,02909,440070011001,Federal Hill
440070011001016,59,44007001100,02909,440070011001,Federal Hill
440070011001017,25,44007001100,02903,440070011001,Federal Hill
440070011001018,0,44007001100,02903,440070011001,Federal Hill
440070011002000,0,44007001100,02903,440070011002,Federal Hill
440070011002001,27,44007001100,02903,440070011002,Federal Hill
440070011002002,18,44007001100,02903,440070011002,Federal Hill
440070011002003,68,44007001100,02903,440070011002,Federal Hill
440070011002004,86,44007001100,02903,440070011002,Federal Hill
440070011002005,55,44007001100,02903,440070011002,Federal Hill
440070011002006,42,44007001100,02903,440070011002,Federal Hill
440070011002007,26,44007001100,02903,440070011002,Federal Hill
440070011002008,24,44007001100,02903,440070011002,Federal Hill
440070011002009,0,44007001100,02903,440070011002,Federal Hill
440070011002010,0,44007001100,02903,440070011002,Federal Hill
440070011002011,52,44007001100,02903,440070011002,Federal Hill
440070011002012,0,44007001100,02903,440070011002,Federal Hill
440070011002013,27,44007001100,02903,440070011002,Federal Hill
440070011002014,0,44007001100,02903,440070011002,Federal Hill
440070011002015,4,44007001100,02903,440070011002,Federal Hill
440070011002016,18,44007001100,02903,440070011002,Federal Hill
440070011002017,4,44007001100,02903,440070011002,Federal Hill
440070011002018,0,44007001100,02903,440070011002,Federal Hill
440070011002019,100,44007001100,02903,440070011002,Federal Hill
440070011002020,0,44007001100,02903,440070011002,Federal Hill
440070011002021,23,44007001100,02903,440070011002,Federal Hill
440070011002022,9,44007001100,02903,440070011002,Federal Hill
440070011002023,20,44007001100,02903,440070011002,Federal Hill
440070011002024,49,44007001100,02909,440070011002,Federal Hill
440070011002025,29,44007001100,02909,440070011002,Federal Hill
440070011002026,2,44007001100,02903,440070011002,Federal Hill
440070011002027,3,44007001100,02903,440070011002,Federal Hill
440070011002028,0,44007001100,02903,440070011002,Federal Hill
440070011003000,117,44007001100,02903,440070011003,Federal Hill
440070011003001,48,44007001100,02909,440070011003,Federal Hill
440070011003002,86,44007001100,02909,440070011003,Federal Hill
440070011003003,165,44007001100,02909,440070011003,Federal Hill
440070011003004,139,44007001100,02909,440070011003,Federal Hill
440070011003005,37,44007001100,02909,440070011003,Federal Hill
440070011003006,141,44007001100,02903,440070011003,Federal Hill
440070011003007,63,44007001100,02909,440070011003,Federal Hill
440070006001008,0,44007000600,02903,440070006001,Fox Point
440070006001009,0,44007000600,02903,440070006001,Fox Point
440070006001023,0,44007000600,02903,440070006001,Fox Point
440070006001098,0,44007000600,02903,440070006001,Fox Point
440070035002002,173,44007003500,02906,440070035002,Fox Point
440070035002003,0,44007003500,02906,440070035002,Fox Point
440070035002004,0,44007003500,02906,440070035002,Fox Point
440070035002005,0,44007003500,02906,440070035002,Fox Point
440070035002006,2,44007003500,02906,440070035002,Fox Point
440070035002007,65,44007003500,02906,440070035002,Fox Point
440070035002008,189,44007003500,02906,440070035002,Fox Point
440070035002009,81,44007003500,02906,440070035002,Fox Point
440070035002010,96,44007003500,02906,440070035002,Fox Point
440070035002011,73,44007003500,02906,440070035002,Fox Point
440070035002012,132,44007003500,02906,440070035002,Fox Point
440070035002013,50,44007003500,02906,440070035002,Fox Point
440070035002014,0,44007003500,02906,440070035002,Fox Point
440070035002015,146,44007003500,02906,440070035002,Fox Point
440070035002016,142,44007003500,02906,440070035002,Fox Point
440070035002017,1,44007003500,02906,440070035002,Fox Point
440070035002018,110,44007003500,02906,440070035002,Fox Point
440070035002019,107,44007003500,02906,440070035002,Fox Point
440070035002020,62,44007003500,02906,440070035002,Fox Point
440070035004029,0,44007003500,02906,440070035004,Fox Point
440070035004030,0,44007003500,02906,440070035004,Fox Point
440070037001000,0,44007003700,02906,440070037001,Fox Point
440070037001001,0,44007003700,02906,440070037001,Fox Point
440070037001003,0,44007003700,02906,440070037001,Fox Point
440070037001004,117,44007003700,02906,440070037001,Fox Point
440070037001005,100,44007003700,02906,440070037001,Fox Point
440070037001006,117,44007003700,02906,440070037001,Fox Point
440070037001007,101,44007003700,02906,440070037001,Fox Point
440070037001008,0,44007003700,02906,440070037001,Fox Point
440070037001009,0,44007003700,02906,440070037001,Fox Point
440070037001010,103,44007003700,02906,440070037001,Fox Point
440070037001011,139,44007003700,02906,440070037001,Fox Point
440070037001012,42,44007003700,02906,440070037001,Fox Point
440070037001013,149,44007003700,02906,440070037001,Fox Point
440070037001014,0,44007003700,02906,440070037001,Fox Point
440070037001015,0,44007003700,02906,440070037001,Fox Point
440070037001016,0,44007003700,02906,440070037001,Fox Point
440070037002000,0,44007003700,02903,440070037002,Fox Point
440070037002001,0,44007003700,02903,440070037002,Fox Point
440070037002002,0,44007003700,02903,440070037002,Fox Point
440070037002003,0,44007003700,02903,440070037002,Fox Point
440070037002004,0,44007003700,02903,440070037002,Fox Point
440070037002005,0,44007003700,02903,440070037002,Fox Point
440070037002008,0,44007003700,02903,440070037002,Fox Point
440070037002009,0,44007003700,02903,440070037002,Fox Point
440070037002010,11,44007003700,02903,440070037002,Fox Point
440070037002011,0,44007003700,02903,440070037002,Fox Point
440070037002012,0,44007003700,02903,440070037002,Fox Point
440070037002013,0,44007003700,02903,440070037002,Fox Point
440070037002014,0,44007003700,02903,440070037002,Fox Point
440070037002015,185,44007003700,02903,440070037002,Fox Point
440070037002016,50,44007003700,02903,440070037002,Fox Point
440070037002017,36,44007003700,02903,440070037002,Fox Point
440070037002018,36,44007003700,02903,440070037002,Fox Point
440070037002019,31,44007003700,02903,440070037002,Fox Point
440070037002020,69,44007003700,02903,440070037002,Fox Point
440070037002021,33,44007003700,02903,440070037002,Fox Point
440070037002022,1,44007003700,02903,440070037002,Fox Point
440070037002023,4,44007003700,02903,440070037002,Fox Point
440070037002024,0,44007003700,02903,440070037002,Fox Point
440070037002025,0,44007003700,02903,440070037002,Fox Point
440070037002026,43,44007003700,02903,440070037002,Fox Point
440070037002027,0,44007003700,02903,440070037002,Fox Point
440070037002028,69,44007003700,02903,440070037002,Fox Point
440070037002029,112,44007003700,02903,440070037002,Fox Point
440070037002030,26,44007003700,02903,440070037002,Fox Point
440070037002031,21,44007003700,02903,440070037002,Fox Point
440070037002032,38,44007003700,02903,440070037002,Fox Point
440070037002033,45,44007003700,02903,440070037002,Fox Point
440070037002034,66,44007003700,02903,440070037002,Fox Point
440070037002035,0,44007003700,02903,440070037002,Fox Point
440070037002036,0,44007003700,02903,440070037002,Fox Point
440070037002037,0,44007003700,02903,440070037002,Fox Point
440070037002038,0,44007003700,02903,440070037002,Fox Point
440070037002039,0,44007003700,02903,440070037002,Fox Point
440070037002040,0,44007003700,02903,440070037002,Fox Point
440070037002041,0,44007003700,02903,440070037002,Fox Point
440070037002042,0,44007003700,02903,440070037002,Fox Point
440070037002043,0,44007003700,02903,440070037002,Fox Point
440070037002044,0,44007003700,02903,440070037002,Fox Point
440070037002045,0,44007003700,02903,440070037002,Fox Point
440070037002046,0,44007003700,02903,440070037002,Fox Point
440070037002047,0,44007003700,02903,440070037002,Fox Point
440070037002048,0,44007003700,02903,440070037002,Fox Point
440070037002049,0,44007003700,02903,440070037002,Fox Point
440070037002050,0,44007003700,02903,440070037002,Fox Point
440070037002051,0,44007003700,02903,440070037002,Fox Point
440070037002052,0,44007003700,02903,440070037002,Fox Point
440070037002053,81,44007003700,02903,440070037002,Fox Point
440070037002054,0,44007003700,02903,440070037002,Fox Point
440070037002055,0,44007003700,02903,440070037002,Fox Point
440070037003000,56,44007003700,02906,440070037003,Fox Point
440070037003001,33,44007003700,02906,440070037003,Fox Point
440070037003002,146,44007003700,02906,440070037003,Fox Point
440070037003003,99,44007003700,02906,440070037003,Fox Point
440070037003004,25,44007003700,02906,440070037003,Fox Point
440070037003005,26,44007003700,02906,440070037003,Fox Point
440070037003006,28,44007003700,02906,440070037003,Fox Point
440070037003007,52,44007003700,02906,440070037003,Fox Point
440070037003008,72,44007003700,02906,440070037003,Fox Point
440070037003009,18,44007003700,02906,440070037003,Fox Point
440070037003010,32,44007003700,02906,440070037003,Fox Point
440070037003011,144,44007003700,02906,440070037003,Fox Point
440070037003012,118,44007003700,02906,440070037003,Fox Point
440070037003013,52,44007003700,02906,440070037003,Fox Point
440070037003014,49,44007003700,02906,440070037003,Fox Point
440070037003015,55,44007003700,02906,440070037003,Fox Point
440070037003016,0,44007003700,02906,440070037003,Fox Point
440070037003017,105,44007003700,02903,440070037003,Fox Point
440070037004000,56,44007003700,02906,440070037004,Fox Point
440070037004001,18,44007003700,02906,440070037004,Fox Point
440070037004002,9,44007003700,02906,440070037004,Fox Point
440070037004003,46,44007003700,02906,440070037004,Fox Point
440070037004004,81,44007003700,02906,440070037004,Fox Point
440070037004005,22,44007003700,02906,440070037004,Fox Point
440070037004006,29,44007003700,02906,440070037004,Fox Point
440070037004007,53,44007003700,02906,440070037004,Fox Point
440070037004008,95,44007003700,02906,440070037004,Fox Point
440070037004009,143,44007003700,02906,440070037004,Fox Point
440070037004010,35,44007003700,02903,440070037004,Fox Point
440070037004011,51,44007003700,02906,440070037004,Fox Point
440070016001005,0,44007001600,02909,440070016001,Hartford
440070018001000,0,44007001800,02909,440070018001,Hartford
440070018001001,69,44007001800,02909,440070018001,Hartford
440070018001002,18,44007001800,02909,440070018001,Hartford
440070018001003,25,44007001800,02909,440070018001,Hartford
440070018001004,64,44007001800,02909,440070018001,Hartford
440070018001005,76,44007001800,02909,440070018001,Hartford
440070018001006,84,44007001800,02909,440070018001,Hartford
440070018001007,0,44007001800,02909,440070018001,Hartford
440070018001008,50,44007001800,02909,440070018001,Hartford
440070018001009,20,44007001800,02909,440070018001,Hartford
440070018001010,0,44007001800,02909,440070018001,Hartford
440070018001011,0,44007001800,02909,440070018001,Hartford
440070018001012,72,44007001800,02909,440070018001,Hartford
440070018001013,46,44007001800,02909,440070018001,Hartford
440070018001014,69,44007001800,02909,440070018001,Hartford
440070018001015,86,44007001800,02909,440070018001,Hartford
440070018001016,141,44007001800,02909,440070018001,Hartford
440070018001017,79,44007001800,02909,440070018001,Hartford
440070018001018,94,44007001800,02909,440070018001,Hartford
440070018001019,32,44007001800,02909,440070018001,Hartford
440070018002001,10,44007001800,02909,440070018002,Hartford
440070018002002,0,44007001800,02909,440070018002,Hartford
440070018002003,0,44007001800,02909,440070018002,Hartford
440070018002004,0,44007001800,02909,440070018002,Hartford
440070018002005,9,44007001800,02909,440070018002,Hartford
440070018002006,0,44007001800,02909,440070018002,Hartford
440070018002007,0,44007001800,02909,440070018002,Hartford
440070018002008,419,44007001800,02909,440070018002,Hartford
440070018002009,84,44007001800,02909,440070018002,Hartford
440070018002010,45,44007001800,02909,440070018002,Hartford
440070018002011,46,44007001800,02909,440070018002,Hartford
440070018002012,144,44007001800,02909,440070018002,Hartford
440070018002013,109,44007001800,02909,440070018002,Hartford
440070018002014,80,44007001800,02909,440070018002,Hartford
440070018002015,38,44007001800,02909,440070018002,Hartford
440070018002016,531,44007001800,02909,440070018002,Hartford
440070018002017,142,44007001800,02909,440070018002,Hartford
440070018002018,36,44007001800,02909,440070018002,Hartford
